sofifa_id,short_name,Positions,overall,potential,value_eur,wage_eur,age,height_cm,weak_foot,skill_moves,release_clause_eur,pace,shooting,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed
264044,M. Viti,Defender,64,77,1300000.0,5000.0,19,190,3,2,3200000.0,67.0,34.0,43.0,67.0,64.0,29,26,68,38,33,29,32,29,38,54,65,69,57,59,53,56,68,67,67,32,54,63,29,39,40,56,62,72,69,13,11,13,6,11,0.0
264105,Pep Gayà,Defender,64,75,1200000.0,4000.0,21,185,3,2,2900000.0,56.0,32.0,49.0,64.0,72.0,40,30,68,62,37,45,35,36,50,52,55,56,50,56,50,45,70,72,75,20,64,61,33,38,38,52,64,65,64,12,14,15,11,14,0.0
264158,Diego Moreno,Defender,64,77,1300000.0,3000.0,19,177,3,3,3500000.0,75.0,38.0,60.0,60.0,62.0,59,36,51,62,28,60,45,40,44,58,70,79,65,55,72,43,62,74,56,38,60,61,54,53,33,61,57,64,60,8,10,10,5,15,0.0
264322,M. Saban,Midfielder,64,78,1400000.0,4000.0,19,177,3,3,3700000.0,82.0,58.0,67.0,35.0,46.0,55,58,47,57,52,68,56,49,52,65,83,82,78,57,73,64,46,49,44,51,47,31,60,58,56,60,30,37,35,11,11,13,9,10,0.0
264406,L. Spatz,Defender,64,78,1300000.0,3000.0,19,184,3,2,3700000.0,57.0,42.0,44.0,64.0,65.0,43,39,68,64,24,29,38,47,58,61,59,55,47,55,59,49,70,60,69,50,60,58,30,33,38,50,65,67,62,5,10,10,13,6,0.0
264430,Christian Gómez,Goalkeeper,64,78,1300000.0,5000.0,21,187,3,1,3500000.0,0.0,0.0,0.0,0.0,0.0,13,10,13,21,10,14,15,16,24,17,42,37,45,58,43,46,64,28,58,8,20,12,9,36,20,39,11,10,12,64,62,61,63,66,40.0
215756,S. McQueen,Defender,63,66,575000.0,9000.0,26,181,3,3,1100000.0,61.0,48.0,64.0,64.0,54.0,70,47,54,61,42,63,67,47,57,66,60,61,64,60,67,48,60,35,62,51,55,62,47,57,52,57,66,66,61,12,12,12,7,9,0.0
220833,A. Mandrea,Goalkeeper,63,69,625000.0,3000.0,24,186,2,1,1400000.0,0.0,0.0,0.0,0.0,0.0,13,17,15,28,16,16,14,20,19,18,41,49,33,58,55,43,51,28,61,14,23,19,15,15,23,51,12,19,21,67,56,57,59,70,44.0
222209,G. Mutombo,Defender,63,67,600000.0,4000.0,25,191,2,2,1200000.0,36.0,26.0,41.0,63.0,73.0,31,19,63,60,29,35,30,38,49,48,38,34,31,55,52,37,49,62,82,28,70,60,21,33,37,48,61,67,63,11,13,10,11,13,0.0
226259,L. Andrenacci,Goalkeeper,63,63,375000.0,3000.0,26,188,3,1,675000.0,0.0,0.0,0.0,0.0,0.0,14,13,12,25,20,17,17,18,19,22,50,49,55,53,58,44,55,28,60,15,18,15,7,34,20,43,19,16,16,62,65,59,63,63,50.0
234614,L. Lumeka,Midfielder,63,72,1100000.0,4000.0,22,170,3,2,2400000.0,75.0,60.0,64.0,25.0,46.0,59,64,40,59,49,62,52,53,50,64,76,74,81,56,73,59,32,43,51,55,42,20,64,56,51,55,28,22,21,9,11,12,15,13,0.0
237871,J. Holsgrove,Midfielder,63,74,1100000.0,3000.0,21,180,3,2,2500000.0,65.0,53.0,63.0,54.0,54.0,53,52,54,68,50,61,64,62,66,66,68,62,65,62,75,52,60,64,50,58,51,53,54,66,49,55,52,58,49,9,9,15,14,15,0.0
238189,T. Uwakwe,Defender,63,75,1100000.0,11000.0,21,183,3,3,2300000.0,74.0,52.0,57.0,57.0,62.0,58,51,51,56,45,57,57,55,52,55,74,74,63,58,60,55,61,74,60,54,51,57,54,53,47,53,57,59,57,10,9,14,13,10,0.0
238755,M. Warming,Midfielder,63,70,975000.0,7000.0,21,187,3,3,1900000.0,87.0,54.0,66.0,32.0,49.0,53,58,48,56,46,65,52,40,45,62,86,87,80,60,72,58,45,55,45,45,52,30,59,55,40,62,30,30,30,7,9,6,12,9,0.0
240434,J. Tell,Forward,63,68,725000.0,4000.0,24,185,3,2,1500000.0,60.0,63.0,62.0,31.0,61.0,59,63,73,63,63,62,51,41,48,64,65,56,63,46,58,63,68,58,64,64,56,28,64,51,66,64,27,25,24,5,5,9,9,9,0.0
240803,J. Eppiah,Forward,63,70,975000.0,15000.0,22,175,2,2,2000000.0,74.0,62.0,67.0,29.0,61.0,60,63,58,60,59,70,49,48,42,66,73,74,66,58,69,68,65,63,63,58,51,26,58,40,58,55,25,28,22,10,12,11,10,12,0.0
241488,Sillero,Defender,63,73,1000000.0,4000.0,23,177,2,2,2300000.0,69.0,43.0,54.0,65.0,62.0,56,39,52,61,32,49,38,39,45,54,70,68,65,63,72,56,66,65,61,41,60,66,49,48,44,52,67,66,63,15,14,15,7,14,0.0
242947,R. Kehr,Midfielder,63,75,1200000.0,4000.0,21,189,3,3,2400000.0,89.0,57.0,61.0,27.0,59.0,59,64,54,64,50,59,58,34,41,66,88,89,66,51,57,53,63,59,69,48,34,20,55,53,58,49,24,28,20,9,13,13,13,7,0.0
243838,N. Burkart,Forward,63,75,1200000.0,5000.0,21,174,4,3,2400000.0,78.0,61.0,64.0,27.0,63.0,58,64,61,58,54,63,55,45,50,61,79,78,75,61,76,61,63,66,62,55,62,15,64,46,54,61,36,15,22,12,13,6,6,11,0.0
244196,D. Thompson,Defender,63,76,1100000.0,6000.0,20,183,2,2,2900000.0,79.0,39.0,57.0,58.0,60.0,56,35,50,55,32,53,40,36,52,59,78,79,67,58,61,46,58,69,63,39,44,60,48,51,45,52,53,63,60,12,13,6,7,9,0.0
245996,K. Fobi,Defender,63,72,1000000.0,4000.0,22,180,3,2,2300000.0,74.0,37.0,59.0,60.0,67.0,59,37,56,45,33,60,34,39,38,56,74,74,63,57,65,36,61,70,67,32,64,60,60,44,45,46,57,64,62,9,8,11,12,12,0.0
247764,K. John,Defender,63,75,1100000.0,9000.0,20,176,2,2,2300000.0,69.0,43.0,62.0,60.0,55.0,62,45,50,56,34,57,54,35,45,61,71,67,79,56,85,39,69,62,48,42,62,58,58,52,35,61,63,62,60,6,11,9,13,9,0.0
250789,D. Bakwa,Midfielder,63,75,1100000.0,2000.0,18,179,3,3,2400000.0,78.0,52.0,68.0,30.0,56.0,56,53,44,61,49,69,51,47,47,68,78,78,73,57,68,51,48,61,64,48,30,35,57,62,59,51,27,26,28,7,12,15,6,5,0.0
252598,Sergio Lozano,Midfielder,63,73,1100000.0,5000.0,22,175,3,3,2500000.0,62.0,51.0,67.0,54.0,48.0,51,50,43,68,45,67,61,52,66,69,63,62,68,62,74,54,56,60,43,51,45,54,43,64,56,60,54,59,52,10,7,12,8,10,0.0
253497,P. Bonet,Goalkeeper,63,76,975000.0,700.0,18,193,2,1,2500000.0,0.0,0.0,0.0,0.0,0.0,10,8,12,18,7,9,12,14,23,16,15,19,36,58,26,44,32,22,66,9,16,7,8,30,14,30,9,13,12,65,60,58,64,61,17.0
254019,N. Gioacchini,Forward,63,77,1200000.0,1000.0,20,183,3,2,0.0,77.0,64.0,58.0,23.0,58.0,31,72,54,62,44,55,40,30,37,64,76,77,58,55,62,62,66,56,69,53,33,22,64,49,66,57,24,13,19,14,7,10,9,9,0.0
254121,C. Cresswell,Defender,63,81,1100000.0,4000.0,18,191,3,2,2800000.0,52.0,27.0,49.0,63.0,63.0,33,23,68,67,24,44,25,30,57,59,52,52,40,47,53,39,62,55,67,23,63,63,24,33,39,55,62,64,59,11,11,13,10,11,0.0
254244,Nabil Touaizi,Forward,63,77,1200000.0,3000.0,20,183,3,4,3300000.0,75.0,61.0,66.0,30.0,59.0,55,61,55,64,52,67,60,50,50,65,76,75,76,60,60,66,68,60,59,60,55,30,61,55,55,55,30,25,20,10,15,10,12,9,0.0
254529,C. Drameh,Defender,63,80,1200000.0,7000.0,19,184,3,2,3000000.0,78.0,35.0,62.0,56.0,62.0,62,29,55,56,30,63,34,31,52,61,79,78,67,57,73,42,62,65,60,33,61,53,58,46,42,47,53,62,57,13,8,8,13,10,0.0
255174,L. Tramoni,Midfielder,63,76,1100000.0,2000.0,18,175,3,3,2600000.0,67.0,55.0,65.0,39.0,52.0,64,55,53,63,53,68,61,57,57,64,67,67,58,55,76,55,47,52,55,55,45,24,53,62,56,48,29,50,49,9,13,11,15,12,0.0
256104,T. Tessmann,Midfielder,63,78,1100000.0,2000.0,19,188,5,2,2700000.0,67.0,47.0,65.0,56.0,69.0,53,46,45,66,41,64,50,42,70,67,64,69,65,60,69,53,59,73,79,43,39,55,66,69,41,63,68,52,49,9,6,10,10,6,0.0
256128,Jony Álamo,Midfielder,63,79,1200000.0,2000.0,19,175,3,3,3300000.0,63.0,45.0,65.0,61.0,48.0,52,41,58,70,46,66,50,45,67,63,63,63,63,64,74,56,64,55,36,41,63,59,41,63,55,55,64,59,62,6,11,8,10,8,0.0
256306,Ö. Beyaz,Midfielder,63,81,1200000.0,700.0,17,171,3,3,2900000.0,61.0,53.0,66.0,47.0,44.0,64,54,49,70,49,67,54,58,69,68,55,65,53,57,90,57,50,36,43,43,54,31,63,65,54,64,47,54,57,8,10,8,7,11,0.0
257083,J. Kadile,Midfielder,63,78,1100000.0,4000.0,18,182,3,3,2800000.0,79.0,63.0,66.0,22.0,52.0,51,61,54,55,61,68,56,46,41,64,78,79,74,52,73,70,51,50,58,60,39,21,58,56,62,53,17,18,20,11,11,7,15,11,0.0
257084,L. Ugochukwu,Midfielder,63,80,1200000.0,1000.0,17,188,3,2,3000000.0,67.0,50.0,65.0,58.0,69.0,46,43,58,71,43,64,59,41,64,69,68,67,67,56,64,65,71,69,70,51,66,55,57,57,52,59,54,64,58,10,13,15,11,8,0.0
257273,J. Olschowsky,Goalkeeper,63,80,1100000.0,2000.0,19,183,3,1,2600000.0,0.0,0.0,0.0,0.0,0.0,14,6,13,18,9,12,13,10,25,10,22,17,30,50,44,48,78,16,42,7,23,11,8,45,15,38,18,11,11,64,63,64,65,64,20.0
257916,M. Schroers,Midfielder,63,75,1100000.0,3000.0,19,180,3,2,2100000.0,67.0,65.0,64.0,37.0,48.0,63,65,63,64,68,64,69,56,57,65,66,67,66,49,74,64,50,54,47,65,42,40,61,59,68,51,38,28,28,9,6,11,6,11,0.0
257917,S. Christiansen,Midfielder,63,74,1000000.0,4000.0,20,185,3,2,1900000.0,60.0,55.0,65.0,56.0,60.0,64,56,58,67,56,65,57,57,66,68,66,55,55,60,61,62,59,62,61,45,56,50,58,62,60,66,53,60,59,9,13,9,12,14,0.0
257975,B. Brahimi,Midfielder,63,77,1200000.0,4000.0,21,183,3,2,3200000.0,75.0,60.0,68.0,26.0,59.0,59,58,51,60,56,73,64,63,50,69,75,75,67,50,63,68,57,54,71,60,35,21,50,58,54,51,18,30,27,15,6,10,6,7,0.0
258185,Luis Carbonell,Forward,63,81,1200000.0,1000.0,18,169,3,3,0.0,74.0,64.0,69.0,19.0,43.0,40,66,56,57,60,73,61,45,44,68,75,74,61,62,80,69,58,53,40,57,35,17,59,55,72,52,16,13,12,15,13,10,11,12,0.0
258485,F. Jörgensen,Goalkeeper,63,79,1100000.0,2000.0,19,189,2,1,3000000.0,0.0,0.0,0.0,0.0,0.0,16,5,11,28,20,8,14,5,26,16,36,36,48,35,34,51,59,30,59,15,20,9,7,36,8,27,7,7,9,63,69,68,63,65,36.0
259171,Lanchi,Defender,63,75,1100000.0,4000.0,20,177,3,3,2500000.0,67.0,39.0,59.0,59.0,55.0,56,31,56,55,40,60,57,29,60,55,68,67,62,61,75,52,60,69,50,40,49,64,48,39,35,46,50,64,61,13,7,8,13,15,0.0
259356,C. Chukwuemeka,Midfielder,63,84,1500000.0,1000.0,17,183,3,4,4400000.0,62.0,53.0,67.0,44.0,57.0,53,58,46,68,52,68,55,46,67,68,61,63,57,56,75,56,50,48,61,34,58,33,60,64,58,65,43,49,54,12,12,9,11,10,0.0
259405,Zarzana,Midfielder,63,78,1100000.0,3000.0,19,177,5,4,3000000.0,70.0,51.0,60.0,22.0,49.0,73,50,42,67,40,62,55,43,60,60,66,74,55,51,72,57,50,55,54,49,30,20,52,63,55,46,24,16,18,9,9,15,14,12,0.0
259422,Nico Serrano,Midfielder,63,81,1200000.0,2000.0,18,178,2,3,3300000.0,73.0,56.0,70.0,18.0,48.0,54,61,47,60,38,70,54,39,45,71,77,69,76,54,78,52,60,50,52,52,33,17,53,53,56,58,11,18,16,14,8,10,11,8,0.0
259580,Ángel Jiménez,Goalkeeper,63,76,1000000.0,1000.0,19,194,2,1,2700000.0,0.0,0.0,0.0,0.0,0.0,12,8,9,28,7,7,13,9,24,17,29,31,38,48,27,49,45,26,54,8,20,12,5,42,12,33,7,12,9,65,62,65,63,64,30.0
259747,I. Diabate,Forward,63,75,1200000.0,4000.0,21,180,3,2,2900000.0,78.0,63.0,58.0,18.0,67.0,40,65,64,62,50,57,40,40,50,55,75,80,70,58,68,61,68,69,74,63,45,11,65,45,72,59,13,14,13,7,8,9,13,8,0.0
259806,F. Da Silva,Midfielder,63,79,1200000.0,4000.0,18,178,3,3,3000000.0,66.0,52.0,68.0,49.0,57.0,52,49,47,71,48,67,61,68,69,66,64,67,76,60,77,59,55,59,60,54,48,48,52,68,48,64,49,50,49,10,11,5,7,14,0.0
260159,L. Mouyokolo,Defender,63,73,975000.0,3000.0,20,194,2,2,2100000.0,59.0,34.0,46.0,61.0,76.0,30,20,62,52,34,43,28,31,42,47,61,58,51,53,39,58,70,64,86,40,67,63,30,28,47,52,53,66,65,12,9,9,10,7,0.0
260340,Svensson,Forward,63,79,1300000.0,2000.0,19,182,3,3,3500000.0,80.0,62.0,65.0,30.0,58.0,53,61,60,55,60,65,50,35,45,63,82,79,78,55,66,67,65,63,55,60,55,30,62,53,55,55,29,25,20,6,11,9,11,11,0.0
260692,Iker Recio,Defender,63,77,1100000.0,3000.0,20,185,3,2,3100000.0,70.0,40.0,50.0,62.0,70.0,48,31,65,60,37,45,29,29,61,56,71,69,49,54,56,61,70,71,73,41,60,62,37,51,46,52,55,65,68,13,12,7,7,5,0.0
260814,E. Sevikyan,Midfielder,63,77,1100000.0,3000.0,19,175,4,4,3000000.0,67.0,55.0,65.0,31.0,55.0,65,53,44,65,57,62,62,58,57,67,68,66,74,60,73,61,54,61,59,53,39,29,58,58,54,56,35,27,24,9,8,5,10,8,0.0
260926,K. Schade,Forward,63,76,1100000.0,4000.0,19,183,3,2,2700000.0,79.0,61.0,64.0,23.0,55.0,56,65,47,62,58,66,39,28,38,64,81,77,68,57,62,60,63,52,64,54,36,23,62,53,57,45,17,21,19,13,11,8,9,10,0.0
261025,D. Scarlett,Forward,63,86,1500000.0,3000.0,17,179,3,3,4400000.0,72.0,62.0,60.0,20.0,56.0,43,67,63,50,58,57,45,41,40,65,74,70,62,57,69,62,76,51,56,52,57,13,65,48,66,51,17,16,16,12,8,7,5,14,0.0
261374,L. Bate,Midfielder,63,83,1300000.0,5000.0,18,172,3,3,3800000.0,71.0,49.0,65.0,54.0,57.0,55,47,42,73,45,62,55,51,69,64,72,70,76,57,84,57,49,67,53,49,58,53,47,69,46,64,56,57,56,10,9,7,6,10,0.0
261654,O. El Hilali,Defender,63,81,1100000.0,500.0,17,183,3,2,3000000.0,82.0,40.0,58.0,59.0,59.0,55,35,50,53,30,57,45,30,42,55,83,81,76,60,67,50,55,67,53,40,63,60,45,50,40,45,59,60,60,10,13,10,13,14,0.0
262042,M. Estève,Defender,63,76,1100000.0,2000.0,19,193,2,2,2900000.0,63.0,30.0,47.0,62.0,68.0,48,26,59,58,26,47,45,29,37,49,59,67,37,57,40,45,63,54,80,24,58,59,28,31,38,54,58,68,63,12,14,14,7,11,0.0
262113,N. Zalewski,Midfielder,63,77,1100000.0,5000.0,19,175,3,2,2600000.0,66.0,57.0,70.0,42.0,48.0,58,55,42,66,59,73,57,57,60,72,68,64,55,57,72,72,57,51,44,46,51,31,55,58,63,63,46,43,46,10,5,7,8,15,0.0
262260,Mini,Midfielder,63,74,1100000.0,8000.0,22,174,3,2,2500000.0,66.0,51.0,62.0,62.0,54.0,56,51,54,73,42,58,45,47,69,63,69,63,68,65,74,50,64,50,48,54,70,64,52,63,50,55,61,64,65,14,9,8,12,14,0.0
262663,K. Ezekwem,Defender,63,75,1100000.0,4000.0,20,188,3,2,2200000.0,55.0,27.0,56.0,62.0,67.0,61,22,58,59,21,60,49,55,52,59,55,55,34,57,58,37,72,55,76,26,60,58,29,32,36,44,63,65,62,7,7,11,13,12,0.0
262672,N. Weißhaupt,Midfielder,63,76,1100000.0,3000.0,19,180,3,2,2700000.0,66.0,57.0,66.0,32.0,44.0,62,58,39,66,52,67,60,59,57,67,67,66,71,55,60,60,47,50,41,54,45,30,60,59,53,49,27,35,35,10,15,9,8,5,0.0
262889,A. Garcia MacNulty,Defender,63,81,1100000.0,3000.0,18,187,3,2,2600000.0,64.0,35.0,47.0,64.0,68.0,31,34,68,50,27,38,32,33,42,49,63,65,66,56,62,48,82,63,71,28,61,59,29,39,35,54,60,69,65,9,6,11,14,14,0.0
263014,B. Makouana,Midfielder,63,77,1100000.0,2000.0,18,181,3,3,2900000.0,84.0,61.0,66.0,30.0,49.0,57,62,42,56,61,65,57,43,49,67,84,84,72,57,74,67,67,53,47,52,45,29,59,53,60,57,25,33,26,10,9,6,12,8,0.0
263194,I. Gharbi,Midfielder,63,80,1200000.0,3000.0,17,167,3,3,3000000.0,71.0,55.0,71.0,40.0,40.0,55,54,35,62,49,71,68,52,57,67,75,68,81,55,88,60,49,41,34,54,51,40,57,64,60,68,37,45,38,7,9,13,15,8,0.0
263281,J. Bongard,Defender,63,79,1200000.0,3000.0,19,196,3,2,2800000.0,50.0,35.0,49.0,63.0,68.0,44,30,66,62,35,47,35,33,50,55,52,49,44,55,33,48,53,62,76,33,58,63,30,37,42,48,57,68,66,7,6,10,8,10,0.0
263880,Agirrezabala,Goalkeeper,63,77,1000000.0,2000.0,20,187,3,1,2700000.0,0.0,0.0,0.0,0.0,0.0,16,7,5,24,15,13,7,9,35,25,22,31,23,53,33,47,51,23,53,10,22,12,3,31,13,24,10,13,12,58,62,63,68,66,26.0
264050,B. Nokoue,Defender,63,76,1100000.0,3000.0,19,180,3,2,2900000.0,73.0,42.0,58.0,58.0,67.0,56,39,58,51,42,56,46,39,46,58,72,74,59,59,68,44,62,72,66,46,63,57,44,48,43,57,56,60,60,9,7,14,8,12,0.0
264081,Pablo Gálvez,Forward,63,78,1100000.0,3000.0,19,185,3,2,3100000.0,67.0,63.0,64.0,19.0,63.0,31,69,60,58,53,65,40,42,40,66,69,66,59,60,58,58,64,70,68,60,40,14,62,45,60,60,15,14,13,14,11,15,7,5,0.0
264103,Torrente,Defender,63,79,1200000.0,2000.0,19,193,3,2,3300000.0,57.0,31.0,42.0,64.0,66.0,32,21,66,65,32,39,29,21,51,44,53,61,41,49,49,54,59,59,75,31,54,64,27,49,39,45,59,67,65,10,12,14,10,6,0.0
264110,Llabrés,Midfielder,63,81,1200000.0,3000.0,19,172,4,3,3400000.0,81.0,57.0,66.0,31.0,51.0,55,60,37,57,52,66,53,44,52,62,80,82,84,50,79,57,50,70,50,52,31,27,60,56,58,56,28,34,32,15,10,11,9,13,0.0
264159,Iker Benito,Midfielder,63,75,1100000.0,2000.0,18,176,3,3,2500000.0,75.0,57.0,66.0,35.0,50.0,61,55,45,59,47,66,49,52,48,64,79,71,68,57,73,66,49,58,49,59,45,32,60,59,46,67,34,35,36,10,8,9,10,6,0.0
264170,Luis López,Goalkeeper,63,76,1000000.0,11000.0,20,190,3,1,2700000.0,0.0,0.0,0.0,0.0,0.0,11,7,11,15,7,10,13,12,15,15,31,29,33,60,21,44,55,18,49,8,23,12,4,35,13,30,7,13,10,66,62,58,58,63,30.0
264451,E. Vergani,Forward,63,73,1100000.0,7000.0,20,186,2,2,2200000.0,63.0,69.0,66.0,21.0,54.0,41,73,60,54,58,75,61,35,48,61,62,64,54,55,55,72,50,55,60,65,37,16,53,57,69,52,14,18,17,9,9,14,12,12,0.0
202793,A. Berardi,Goalkeeper,62,62,275000.0,4000.0,30,185,2,1,468000.0,0.0,0.0,0.0,0.0,0.0,14,10,11,29,19,11,16,15,32,21,50,51,35,60,45,42,62,45,55,19,23,21,12,55,22,53,11,19,17,61,58,56,63,64,50.0
221332,G. Guerrieri,Goalkeeper,62,66,425000.0,5000.0,25,184,2,1,797000.0,0.0,0.0,0.0,0.0,0.0,12,13,19,27,13,16,18,16,19,20,41,49,35,61,48,44,54,22,67,14,18,23,16,28,23,51,22,15,14,63,60,59,60,62,44.0
222096,H. Lewis,Goalkeeper,62,72,775000.0,6000.0,23,191,3,1,1600000.0,0.0,0.0,0.0,0.0,0.0,18,18,16,23,14,16,18,20,25,18,30,35,42,53,48,43,53,29,56,15,23,23,12,25,28,44,18,20,14,64,59,57,60,64,32.0
227877,R. Pereira de Sa,Midfielder,62,66,575000.0,4000.0,24,177,3,3,1200000.0,73.0,55.0,68.0,53.0,59.0,59,55,59,66,58,69,47,55,62,68,75,72,75,52,70,59,50,55,60,48,62,58,64,62,55,63,43,58,54,8,16,14,8,15,0.0
233211,N. Klinger,Goalkeeper,62,67,475000.0,7000.0,25,187,3,1,843000.0,0.0,0.0,0.0,0.0,0.0,12,6,10,24,10,8,8,7,20,12,31,35,49,59,40,47,72,36,64,6,31,10,6,30,11,41,10,9,8,59,60,63,60,64,33.0
233728,M. Doucouré,Defender,62,71,825000.0,4000.0,23,183,3,2,1600000.0,63.0,31.0,53.0,62.0,59.0,35,21,56,62,31,48,30,35,50,56,62,63,65,58,66,56,74,34,69,28,63,58,29,48,44,45,63,65,62,12,7,6,9,6,0.0
234205,H. Ito,Defender,62,71,825000.0,4000.0,22,186,3,2,1700000.0,69.0,51.0,59.0,61.0,68.0,58,41,46,65,42,56,42,45,58,63,67,70,63,61,50,68,49,64,74,60,62,58,52,60,47,57,63,66,59,13,10,10,10,10,0.0
235548,M. Cabit,Defender,62,62,350000.0,3000.0,28,180,3,2,700000.0,67.0,38.0,61.0,62.0,58.0,60,35,60,62,25,60,49,37,59,61,64,69,63,59,65,40,75,46,63,40,54,61,51,54,40,59,62,62,61,8,6,7,6,5,0.0
237382,F. Melegoni,Midfielder,62,73,900000.0,7000.0,22,186,2,2,0.0,56.0,53.0,63.0,55.0,50.0,59,49,49,68,50,60,59,57,68,65,61,52,66,60,70,66,47,51,50,47,49,47,55,69,64,59,57,58,58,12,13,6,7,7,0.0
239145,E. Massouema,Midfielder,62,69,800000.0,3000.0,24,185,3,2,1800000.0,60.0,48.0,62.0,61.0,65.0,49,38,60,66,44,60,52,47,63,64,58,61,65,61,56,66,66,71,65,50,59,62,61,58,51,59,57,64,59,15,11,14,12,6,0.0
240175,Bruno Jordão,Midfielder,62,73,900000.0,10000.0,22,180,3,3,1900000.0,64.0,55.0,68.0,49.0,60.0,51,54,57,66,46,69,45,43,65,68,65,63,68,60,68,63,58,60,59,55,61,50,49,64,54,65,45,52,45,9,11,6,6,7,0.0
241038,K. Bennetts,Midfielder,62,70,900000.0,4000.0,22,179,4,2,1700000.0,75.0,57.0,65.0,41.0,55.0,62,53,38,58,55,66,65,73,56,65,76,75,68,52,73,70,34,54,62,54,45,41,50,50,70,58,31,50,43,11,8,10,10,7,0.0
242850,S. Asta,Defender,62,75,925000.0,3000.0,20,178,3,3,2200000.0,66.0,31.0,61.0,60.0,58.0,59,28,48,50,34,62,48,37,35,61,69,63,69,55,68,31,62,63,56,32,56,60,55,43,28,43,58,63,64,7,12,9,7,7,0.0
242980,M. Shabani,Midfielder,62,72,900000.0,10000.0,22,185,3,3,1900000.0,68.0,54.0,65.0,35.0,55.0,53,53,46,69,47,65,50,46,68,67,69,67,69,43,64,58,57,57,57,56,46,28,47,63,52,67,34,36,35,5,8,11,8,15,0.0
243034,Alfon,Forward,62,73,900000.0,4000.0,22,172,3,3,2100000.0,74.0,63.0,67.0,32.0,53.0,46,69,56,58,50,68,44,40,45,65,73,75,69,63,78,54,63,52,54,66,51,32,53,54,65,56,41,19,15,12,8,8,5,8,0.0
243133,J. Scally,Defender,62,81,975000.0,1000.0,18,184,3,2,2300000.0,79.0,31.0,63.0,54.0,68.0,60,26,48,58,20,65,58,28,55,57,79,79,77,64,75,23,60,73,66,45,68,53,54,54,39,49,55,57,54,12,7,10,10,10,0.0
243284,F. Winther,Defender,62,72,825000.0,3000.0,20,186,2,2,1700000.0,58.0,31.0,58.0,62.0,62.0,38,26,59,65,25,54,38,25,65,63,55,61,56,57,60,48,73,56,70,26,47,62,32,36,30,57,63,63,59,9,13,6,11,7,0.0
245076,L. Racic,Defender,62,71,825000.0,6000.0,22,187,3,2,1800000.0,59.0,26.0,51.0,62.0,65.0,28,22,63,55,21,47,23,19,42,54,62,57,54,57,62,44,72,52,73,18,58,60,21,28,36,54,61,63,61,10,10,8,7,10,0.0
245286,J. Žambůrek,Midfielder,62,76,950000.0,6000.0,20,175,3,2,2500000.0,62.0,46.0,65.0,41.0,51.0,44,48,25,68,29,63,46,45,63,63,66,59,76,58,78,50,50,58,44,38,60,40,59,66,53,61,35,53,40,6,9,11,13,7,0.0
245903,H. White,Midfielder,62,80,975000.0,6000.0,19,178,3,3,2500000.0,69.0,56.0,64.0,57.0,56.0,66,51,52,65,50,61,70,71,61,64,70,68,72,60,71,65,55,67,48,63,62,58,55,65,53,62,58,58,56,13,13,12,9,13,0.0
246002,L. Matheson,Defender,62,81,975000.0,3000.0,18,168,2,3,2500000.0,76.0,36.0,61.0,55.0,53.0,55,31,45,58,33,57,45,38,43,61,75,76,79,58,72,43,70,69,44,39,50,58,53,54,34,51,57,54,55,11,9,6,11,8,0.0
246549,M. Siby,Midfielder,62,69,750000.0,3000.0,24,191,3,2,1700000.0,51.0,41.0,54.0,58.0,76.0,46,32,63,62,35,52,45,35,62,56,54,49,54,58,55,68,67,77,79,38,67,57,40,46,42,45,50,64,62,7,10,6,7,7,0.0
246861,A. Riccardi,Midfielder,62,77,950000.0,6000.0,20,178,3,2,2200000.0,60.0,55.0,63.0,51.0,52.0,52,50,53,65,46,62,41,47,67,67,63,57,66,60,50,65,55,57,46,56,61,45,69,57,60,53,45,57,60,9,9,8,10,12,0.0
246863,F. Nmecha,Midfielder,62,78,1000000.0,7000.0,20,185,3,4,2300000.0,73.0,54.0,63.0,45.0,59.0,56,49,54,64,53,63,60,48,59,61,70,75,73,57,63,62,60,63,61,55,51,40,57,66,55,65,47,44,39,6,10,12,13,8,0.0
246950,R. Astley,Defender,62,78,975000.0,6000.0,19,184,3,2,2500000.0,51.0,34.0,49.0,64.0,55.0,49,29,65,58,36,44,39,34,53,49,52,51,57,58,60,44,67,42,60,34,57,63,38,49,34,62,64,65,64,8,14,6,14,8,0.0
247741,A. Glennon,Defender,62,70,850000.0,4000.0,21,181,3,2,1800000.0,70.0,48.0,61.0,57.0,61.0,60,45,53,57,38,59,35,40,51,63,71,69,65,55,73,58,70,69,58,44,54,57,57,49,49,55,56,58,57,10,7,7,5,12,0.0
