sofifa_id,player_url,short_name,long_name,Positions,overall,potential,value_eur,wage_eur,age,dob,height_cm,weight_kg,club_team_id,club_name,league_name,league_level,club_position,club_jersey_number,club_loaned_from,club_joined,club_contract_valid_until,nationality_id,nationality_name,nation_team_id,nation_position,nation_jersey_number,preferred_foot,weak_foot,skill_moves,international_reputation,work_rate,body_type,real_face,release_clause_eur,player_tags,player_traits,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb,gk,player_face_url,club_logo_url,club_flag_url,nation_logo_url,nation_flag_url
252317,https://sofifa.com/player/252317/david-nemeth/220002,D. Nemeth,David Nemeth,Defender,69,76,2600000.0,8000.0,20,2001-03-18,191,89,169.0,1. FSV Mainz 05,German 1. Bundesliga,1.0,SUB,34.0,,2020-09-09,2024.0,4,Austria,,,,Right,4,2,1,Medium/Medium,Normal (185+),No,5200000.0,#Strength,,60.0,29.0,43.0,40.0,70.0,79.0,27,24,68,56,27,29,28,22,57,41,51,67,64,64,49,41,78,70,90,26,64,71,40,35,33,58,70,70,67,13,7,7,11,7,,46+2,46+2,46+2,41,42,42,42,41,43+2,43+2,43+2,44+2,50+2,50+2,50+2,44+2,58+2,63+2,63+2,63+2,58+2,61+2,69+2,69+2,69+2,61+2,15+2,https://cdn.sofifa.net/players/252/317/22_120.png,https://cdn.sofifa.net/teams/169/60.png,https://cdn.sofifa.net/flags/de.png,,https://cdn.sofifa.net/flags/at.png
252873,https://sofifa.com/player/252873/andres-andrade/220002,A. Andrade,Andrés Alberto Andrade Cedeño,Defender,69,76,2600000.0,10000.0,22,1998-10-16,187,78,159.0,DSC Arminia Bielefeld,German 1. Bundesliga,1.0,SUB,30.0,LASK Linz,,2022.0,87,Panama,,,,Left,3,2,1,High/Medium,Normal (185+),No,,,,74.0,51.0,59.0,64.0,68.0,76.0,61,48,68,63,38,64,43,36,65,66,73,75,59,71,58,62,71,80,76,52,70,72,59,56,39,67,67,67,66,8,5,7,10,8,,62+2,62+2,62+2,63,62,62,62,63,62+2,62+2,62+2,65+2,64+2,64+2,64+2,65+2,69+2,68+2,68+2,68+2,69+2,69+2,69+2,69+2,69+2,69+2,15+2,https://cdn.sofifa.net/players/252/873/22_120.png,https://cdn.sofifa.net/teams/159/60.png,https://cdn.sofifa.net/flags/de.png,,https://cdn.sofifa.net/flags/pa.png
253213,https://sofifa.com/player/253213/giorgos-kyriakopoulos/220002,G. Kyriakopoulos,Giorgos Kyriakopoulos,Defender,69,74,1900000.0,13000.0,25,1996-02-05,182,76,111974.0,U.S. Sassuolo Calcio,Italian Serie A,1.0,SUB,77.0,,2020-06-22,2024.0,22,Greece,,,,Left,2,2,1,Medium/Medium,Normal (170-185),No,3400000.0,,,70.0,48.0,59.0,65.0,66.0,69.0,73,40,49,68,29,67,56,68,55,68,70,70,64,59,56,65,71,69,68,57,70,65,45,31,35,50,67,70,70,12,10,5,10,14,,56+2,56+2,56+2,60,57,57,57,60,57+2,57+2,57+2,61+2,58+2,58+2,58+2,61+2,68+2,65+2,65+2,65+2,68+2,67+2,66+2,66+2,66+2,67+2,16+2,https://cdn.sofifa.net/players/253/213/22_120.png,https://cdn.sofifa.net/teams/111974/60.png,https://cdn.sofifa.net/flags/it.png,,https://cdn.sofifa.net/flags/gr.png
254659,https://sofifa.com/player/254659/mehdi-zerkane/220002,M. Zerkane,Mehdi Zerkane,Midfielder,69,76,2800000.0,9000.0,21,1999-07-15,186,72,59.0,FC Girondins de Bordeaux,French Ligue 1,1.0,SUB,17.0,,2019-07-26,2024.0,97,Algeria,,,,Left,3,3,1,Medium/Medium,Lean (185+),No,6200000.0,,,62.0,61.0,67.0,71.0,60.0,69.0,63,59,66,72,57,74,66,49,67,74,60,64,60,68,57,64,65,68,70,60,67,60,68,68,65,67,58,62,55,7,5,8,14,15,,66+2,66+2,66+2,67,68,68,68,67,69+2,69+2,69+2,68+2,69+2,69+2,69+2,68+2,64+2,66+2,66+2,66+2,64+2,63+2,63+2,63+2,63+2,63+2,16+2,https://cdn.sofifa.net/players/254/659/22_120.png,https://cdn.sofifa.net/teams/59/60.png,https://cdn.sofifa.net/flags/fr.png,,https://cdn.sofifa.net/flags/dz.png
254840,https://sofifa.com/player/254840/strahinja-pavlovic/220002,S. Pavlović,Strahinja Pavlović,Defender,69,80,2900000.0,13000.0,20,2001-05-24,194,84,69.0,AS Monaco,French Ligue 1,1.0,SUB,21.0,,2020-01-03,2024.0,51,Serbia,,,,Left,3,2,1,Medium/Medium,Normal (185+),No,6100000.0,,,62.0,43.0,50.0,62.0,68.0,75.0,53,43,71,60,25,63,24,38,58,68,56,66,45,66,38,56,62,63,84,36,72,70,34,31,43,68,66,70,65,12,14,8,10,13,,56+2,56+2,56+2,54,54,54,54,54,53+2,53+2,53+2,56+2,56+2,56+2,56+2,56+2,64+2,65+2,65+2,65+2,64+2,65+2,69+2,69+2,69+2,65+2,18+2,https://cdn.sofifa.net/players/254/840/22_120.png,https://cdn.sofifa.net/teams/69/60.png,https://cdn.sofifa.net/flags/fr.png,,https://cdn.sofifa.net/flags/rs.png
255529,https://sofifa.com/player/255529/el-bilal-toure/220002,E. Touré,El Bilal Touré,Forward,69,80,3000000.0,8000.0,19,2001-10-03,185,72,379.0,Stade de Reims,French Ligue 1,1.0,ST,27.0,,2020-01-03,2024.0,126,Mali,,,,Right,3,3,1,High/Medium,Normal (185+),No,6600000.0,,,73.0,70.0,54.0,68.0,22.0,66.0,44,74,65,63,58,69,54,42,42,70,72,74,68,64,65,73,65,64,73,63,49,17,69,59,71,60,19,14,19,8,15,12,8,12,,69+2,69+2,69+2,66,68,68,68,66,66+2,66+2,66+2,64+2,57+2,57+2,57+2,64+2,45+2,43+2,43+2,43+2,45+2,43+2,39+2,39+2,39+2,43+2,17+2,https://cdn.sofifa.net/players/255/529/22_120.png,https://cdn.sofifa.net/teams/379/60.png,https://cdn.sofifa.net/flags/fr.png,,https://cdn.sofifa.net/flags/ml.png
255654,https://sofifa.com/player/255654/pierre-kalulu/220002,P. Kalulu,Pierre Kazeye Rommel Kalulu Kyatengwa,Defender,69,82,3300000.0,11000.0,21,2000-06-05,184,69,47.0,AC Milan,Italian Serie A,1.0,SUB,20.0,,2020-08-05,2025.0,18,France,,,,Right,3,2,1,Medium/High,Lean (170-185),No,7700000.0,,,72.0,36.0,58.0,61.0,70.0,64.0,58,31,68,68,31,55,54,44,54,65,73,72,65,62,72,45,76,60,64,32,68,68,47,49,49,63,69,72,70,12,5,13,9,11,,53+2,53+2,53+2,57,55,55,55,57,56+2,56+2,56+2,59+2,58+2,58+2,58+2,59+2,66+2,65+2,65+2,65+2,66+2,67+2,69+2,69+2,69+2,67+2,15+2,https://cdn.sofifa.net/players/255/654/22_120.png,https://cdn.sofifa.net/teams/47/60.png,https://cdn.sofifa.net/flags/it.png,,https://cdn.sofifa.net/flags/fr.png
256780,https://sofifa.com/player/256780/marton-dardai/220002,M. Dárdai,Márton Dárdai,Defender,69,83,3100000.0,9000.0,19,2002-02-12,188,77,166.0,Hertha BSC,German 1. Bundesliga,1.0,SUB,31.0,,2020-07-01,2025.0,21,Germany,,,,Left,4,2,1,Medium/Medium,Normal (185+),No,7200000.0,,,65.0,32.0,63.0,56.0,71.0,69.0,60,25,69,66,35,52,44,31,73,55,66,65,64,66,65,52,72,64,75,22,60,75,31,64,48,68,68,72,71,15,11,11,8,14,,49+2,49+2,49+2,52,51,51,51,52,54+2,54+2,54+2,57+2,60+2,60+2,60+2,57+2,66+2,68+2,68+2,68+2,66+2,67+2,69+2,69+2,69+2,67+2,18+2,https://cdn.sofifa.net/players/256/780/22_120.png,https://cdn.sofifa.net/teams/166/60.png,https://cdn.sofifa.net/flags/de.png,,https://cdn.sofifa.net/flags/de.png
257191,https://sofifa.com/player/257191/anton-stach/220002,A. Stach,Anton Stach,Midfielder,69,77,3000000.0,9000.0,22,1998-11-15,194,86,169.0,1. FSV Mainz 05,German 1. Bundesliga,1.0,SUB,6.0,,2021-07-31,2024.0,21,Germany,,,,Right,3,2,1,High/Medium,Normal (185+),No,6000000.0,,,69.0,51.0,65.0,62.0,64.0,74.0,54,44,66,74,47,59,55,50,69,73,66,71,49,67,40,65,50,78,78,54,64,64,56,64,44,63,62,65,60,7,14,8,7,11,,61+2,61+2,61+2,62,63,63,63,62,64+2,64+2,64+2,64+2,67+2,67+2,67+2,64+2,66+2,68+2,68+2,68+2,66+2,66+2,66+2,66+2,66+2,66+2,16+2,https://cdn.sofifa.net/players/257/191/22_120.png,https://cdn.sofifa.net/teams/169/60.png,https://cdn.sofifa.net/flags/de.png,,https://cdn.sofifa.net/flags/de.png
257278,https://sofifa.com/player/257278/arthur-theate/220002,A. Theate,Arthur Nicolas Theate,Defender,69,80,2900000.0,4000.0,21,2000-05-25,184,79,189.0,Bologna,Italian Serie A,1.0,RES,6.0,KV Oostende,,2022.0,7,Belgium,,,,Left,3,2,1,High/Medium,Normal (170-185),No,,,,73.0,40.0,52.0,53.0,67.0,79.0,53,23,69,62,24,48,26,27,53,59,70,75,49,64,46,70,68,70,84,58,78,61,23,43,32,65,65,71,70,7,6,12,11,10,,51+2,51+2,51+2,51,50,50,50,51,51+2,51+2,51+2,53+2,55+2,55+2,55+2,53+2,64+2,64+2,64+2,64+2,64+2,66+2,69+2,69+2,69+2,66+2,15+2,https://cdn.sofifa.net/players/257/278/22_120.png,https://cdn.sofifa.net/teams/189/60.png,https://cdn.sofifa.net/flags/it.png,,https://cdn.sofifa.net/flags/be.png
258271,https://sofifa.com/player/258271/miguel-baeza-perez/220002,Miguel Baeza,Miguel Baeza Pérez,Midfielder,69,80,3100000.0,8000.0,21,2000-03-27,177,76,450.0,RC Celta de Vigo,Spain Primera Division,1.0,SUB,16.0,,2020-08-15,2025.0,45,Spain,,,,Left,3,3,1,Medium/Medium,Lean (170-185),No,7100000.0,,Technical Dribbler (AI),61.0,63.0,72.0,68.0,43.0,53.0,72,68,46,77,41,69,68,37,76,71,54,67,64,55,73,59,67,61,50,65,49,36,62,68,43,66,41,45,50,7,8,6,14,13,,62+2,62+2,62+2,67,66,66,66,67,68+2,68+2,68+2,68+2,66+2,66+2,66+2,68+2,58+2,57+2,57+2,57+2,58+2,55+2,49+2,49+2,49+2,55+2,15+2,https://cdn.sofifa.net/players/258/271/22_120.png,https://cdn.sofifa.net/teams/450/60.png,https://cdn.sofifa.net/flags/es.png,,https://cdn.sofifa.net/flags/es.png
258432,https://sofifa.com/player/258432/chrislain-matsima/220002,C. Matsima,Chrislain Iris Aurel Matsima,Defender,69,81,3100000.0,10000.0,19,2002-05-15,193,80,69.0,AS Monaco,French Ligue 1,1.0,SUB,34.0,,2019-07-02,2025.0,18,France,,,,Right,3,2,1,Medium/Medium,Lean (185+),No,6500000.0,,,55.0,34.0,48.0,55.0,69.0,71.0,31,29,75,64,24,54,31,23,51,60,52,58,45,64,34,54,73,54,81,24,69,66,41,44,43,70,69,69,64,12,8,8,6,11,,52+2,52+2,52+2,49,51,51,51,49,51+2,51+2,51+2,51+2,55+2,55+2,55+2,51+2,58+2,63+2,63+2,63+2,58+2,61+2,69+2,69+2,69+2,61+2,15+2,https://cdn.sofifa.net/players/258/432/22_120.png,https://cdn.sofifa.net/teams/69/60.png,https://cdn.sofifa.net/flags/fr.png,,https://cdn.sofifa.net/flags/fr.png
258949,https://sofifa.com/player/258949/jofre-carreras-pages/220002,Jofre Carreras,Jofre Carreras Pagès,Midfielder,69,81,3400000.0,7000.0,20,2001-06-17,175,70,452.0,RCD Espanyol de Barcelona,Spain Primera Division,1.0,RES,29.0,,2020-08-01,2024.0,45,Spain,,,,Right,3,4,1,High/Medium,Normal (170-185),No,7800000.0,,"Speed Dribbler (AI), Technical Dribbler (AI)",82.0,65.0,60.0,74.0,35.0,63.0,64,65,60,64,60,76,55,50,55,72,83,82,81,60,76,73,60,66,64,63,55,30,60,55,60,60,30,37,28,10,14,12,10,13,,67+2,67+2,67+2,69,68,68,68,69,66+2,66+2,66+2,68+2,60+2,60+2,60+2,68+2,54+2,50+2,50+2,50+2,54+2,52+2,46+2,46+2,46+2,52+2,17+2,https://cdn.sofifa.net/players/258/949/22_120.png,https://cdn.sofifa.net/teams/452/60.png,https://cdn.sofifa.net/flags/es.png,,https://cdn.sofifa.net/flags/es.png
259119,https://sofifa.com/player/259119/saidou-sow/220002,S. Sow,Saïdou Sow,Defender,69,81,3000000.0,4000.0,18,2002-07-04,185,78,1819.0,AS Saint-Étienne,French Ligue 1,1.0,RCB,4.0,,2020-07-01,2026.0,118,Guinea,,,,Right,3,2,1,Medium/High,Normal (185+),No,6600000.0,,,63.0,41.0,54.0,60.0,69.0,66.0,43,38,70,64,28,59,52,27,59,63,62,64,47,67,55,49,72,50,75,40,64,69,42,49,44,67,68,70,69,10,5,10,6,9,,54+2,54+2,54+2,54,55,55,55,54,56+2,56+2,56+2,56+2,58+2,58+2,58+2,56+2,62+2,65+2,65+2,65+2,62+2,64+2,69+2,69+2,69+2,64+2,14+2,https://cdn.sofifa.net/players/259/119/22_120.png,https://cdn.sofifa.net/teams/1819/60.png,https://cdn.sofifa.net/flags/fr.png,,https://cdn.sofifa.net/flags/gn.png
259751,https://sofifa.com/player/259751/matthew-hoppe/220002,M. Hoppe,Matthew Hoppe,Forward,69,81,3400000.0,10000.0,20,2001-03-13,191,80,453.0,RCD Mallorca,Spain Primera Division,1.0,RES,25.0,,2021-08-31,2025.0,95,United States,,,,Right,4,2,1,Medium/Medium,Lean (185+),No,8200000.0,,"Outside Foot Shot, Chip Shot (AI)",76.0,69.0,52.0,67.0,24.0,60.0,36,72,60,61,64,68,76,34,52,65,78,75,68,72,62,72,58,65,65,62,41,16,74,53,55,60,22,22,18,14,12,9,7,14,,69+2,69+2,69+2,65,68,68,68,65,65+2,65+2,65+2,64+2,58+2,58+2,58+2,64+2,45+2,44+2,44+2,44+2,45+2,43+2,39+2,39+2,39+2,43+2,18+2,https://cdn.sofifa.net/players/259/751/22_120.png,https://cdn.sofifa.net/teams/453/60.png,https://cdn.sofifa.net/flags/es.png,,https://cdn.sofifa.net/flags/us.png
260178,https://sofifa.com/player/260178/juan-antonio-iglesias-sanchez/220002,Juan Iglesias,Juan Antonio Iglesias Sánchez,Defender,69,77,3000000.0,10000.0,22,1998-07-03,185,76,1860.0,Getafe CF,Spain Primera Division,1.0,SUB,21.0,,2019-07-01,2026.0,45,Spain,,,,Right,3,3,1,Medium/Medium,Normal (185+),No,6900000.0,,,58.0,37.0,54.0,59.0,71.0,57.0,65,36,68,63,37,59,42,40,38,63,65,53,45,74,54,36,56,55,57,32,59,70,57,44,42,59,68,75,72,10,12,11,12,8,,54+2,54+2,54+2,57,55,55,55,57,55+2,55+2,55+2,58+2,56+2,56+2,56+2,58+2,66+2,63+2,63+2,63+2,66+2,67+2,67+2,67+2,67+2,67+2,18+2,https://cdn.sofifa.net/players/260/178/22_120.png,https://cdn.sofifa.net/teams/1860/60.png,https://cdn.sofifa.net/flags/es.png,,https://cdn.sofifa.net/flags/es.png
260644,https://sofifa.com/player/260644/kaio-jorge-pinto-ramos/220002,Kaio Jorge,Kaio Jorge Pinto Ramos,Forward,69,82,3300000.0,19000.0,19,2002-01-24,182,71,45.0,Juventus,Italian Serie A,1.0,RES,21.0,,2021-08-17,2026.0,54,Brazil,,,,Right,3,2,1,High/Medium,Normal (170-185),No,7500000.0,,,77.0,68.0,52.0,73.0,23.0,62.0,44,73,64,66,62,76,47,40,51,71,76,77,75,69,68,65,68,69,63,64,48,18,66,41,64,63,24,14,18,14,5,9,8,8,,69+2,69+2,69+2,67,68,68,68,67,66+2,66+2,66+2,66+2,58+2,58+2,58+2,66+2,48+2,44+2,44+2,44+2,48+2,44+2,39+2,39+2,39+2,44+2,15+2,https://cdn.sofifa.net/players/260/644/22_120.png,https://cdn.sofifa.net/teams/45/60.png,https://cdn.sofifa.net/flags/it.png,,https://cdn.sofifa.net/flags/br.png
261306,https://sofifa.com/player/261306/issouf-sissokho/220002,I. Sissokho,Issouf Sissokho,Midfielder,69,78,2800000.0,6000.0,19,2002-01-30,170,65,59.0,FC Girondins de Bordeaux,French Ligue 1,1.0,SUB,20.0,,2020-01-30,2024.0,126,Mali,,,,Right,3,2,1,High/High,Lean (170-),No,6200000.0,#Engine,,67.0,53.0,61.0,65.0,66.0,67.0,53,49,61,67,39,64,42,42,66,65,65,69,63,66,82,61,59,90,53,55,74,68,59,64,49,66,64,70,65,8,10,10,12,8,,59+2,59+2,59+2,62,62,62,62,62,63+2,63+2,63+2,64+2,66+2,66+2,66+2,64+2,67+2,68+2,68+2,68+2,67+2,67+2,65+2,65+2,65+2,67+2,16+2,https://cdn.sofifa.net/players/261/306/22_120.png,https://cdn.sofifa.net/teams/59/60.png,https://cdn.sofifa.net/flags/fr.png,,https://cdn.sofifa.net/flags/ml.png
262869,https://sofifa.com/player/262869/guilherme-magro-pires-ramos/220002,Guilherme Ramos,Guilherme Magro Pires Ramos,Defender,69,76,2600000.0,9000.0,23,1997-08-11,191,82,159.0,DSC Arminia Bielefeld,German 1. Bundesliga,1.0,SUB,3.0,,2021-07-01,2025.0,38,Portugal,,,,Right,3,2,1,Medium/Medium,Normal (185+),No,5200000.0,,,54.0,33.0,46.0,45.0,69.0,74.0,29,30,69,62,32,35,31,32,51,49,53,55,51,66,52,46,67,61,79,28,77,68,28,38,31,67,68,70,67,11,13,11,6,9,,47+2,47+2,47+2,43,44,44,44,43,45+2,45+2,45+2,45+2,51+2,51+2,51+2,45+2,58+2,63+2,63+2,63+2,58+2,60+2,69+2,69+2,69+2,60+2,16+2,https://cdn.sofifa.net/players/262/869/22_120.png,https://cdn.sofifa.net/teams/159/60.png,https://cdn.sofifa.net/flags/de.png,,https://cdn.sofifa.net/flags/pt.png
262908,https://sofifa.com/player/262908/matheus-soares-thuler/220002,Matheus Thuler,Matheus Soares Thuler,Defender,69,76,2600000.0,9000.0,22,1999-03-10,186,86,70.0,Montpellier Hérault SC,French Ligue 1,1.0,RCB,26.0,,2021-07-08,2025.0,54,Brazil,,,,Right,2,2,1,Low/Medium,Normal (185+),No,5700000.0,,,65.0,33.0,43.0,51.0,68.0,75.0,29,26,71,59,32,45,38,27,39,58,61,68,48,61,53,56,77,68,82,23,68,66,32,35,45,57,68,70,65,6,6,14,14,9,,50+2,50+2,50+2,46,47,47,47,46,46+2,46+2,46+2,48+2,50+2,50+2,50+2,48+2,59+2,61+2,61+2,61+2,59+2,62+2,69+2,69+2,69+2,62+2,15+2,https://cdn.sofifa.net/players/262/908/22_120.png,https://cdn.sofifa.net/teams/70/60.png,https://cdn.sofifa.net/flags/fr.png,,https://cdn.sofifa.net/flags/br.png
195912,https://sofifa.com/player/195912/hyun-jun-suk/220002,Suk Hyun Jun,석현준 玄铉俊,Forward,68,68,1200000.0,9000.0,30,1991-06-29,190,82,294.0,ESTAC Troyes,French Ligue 1,1.0,SUB,9.0,,2020-01-31,2023.0,167,Korea Republic,,,,Right,4,3,2,High/Medium,Normal (185+),Yes,2400000.0,,,55.0,69.0,57.0,65.0,39.0,73.0,58,67,72,59,67,66,67,65,47,68,56,55,65,65,43,77,71,64,75,69,78,29,69,55,61,63,41,37,22,7,10,12,7,8,,68,68,68,63,65,65,65,63,63+2,63+2,63+2,62+2,58+2,58+2,58+2,62+2,50+2,51+2,51+2,51+2,50+2,48+2,50+2,50+2,50+2,48+2,14+2,https://cdn.sofifa.net/players/195/912/22_120.png,https://cdn.sofifa.net/teams/294/60.png,https://cdn.sofifa.net/flags/fr.png,,https://cdn.sofifa.net/flags/kr.png
198220,https://sofifa.com/player/198220/mehdi-bourabia/220002,M. Bourabia,Mehdi Bourabia,Midfielder,68,68,1000000.0,12000.0,29,1991-08-07,183,73,110741.0,Spezia,Italian Serie A,1.0,SUB,6.0,U.S. Sassuolo Calcio,,2022.0,129,Morocco,,,,Right,3,3,1,High/Medium,Normal (170-185),No,,,"Long Passer (AI), Long Shot Taker (AI)",56.0,61.0,69.0,71.0,63.0,60.0,58,53,58,77,57,72,53,72,75,72,59,54,66,70,60,72,50,66,59,71,58,58,60,63,54,68,63,67,62,9,8,9,11,8,,63+2,63+2,63+2,65,66,66,66,65,68,68,68,66+2,69-1,69-1,69-1,66+2,65+2,67+1,67+1,67+1,65+2,64+2,63+2,63+2,63+2,64+2,16+2,https://cdn.sofifa.net/players/198/220/22_120.png,https://cdn.sofifa.net/teams/110741/60.png,https://cdn.sofifa.net/flags/it.png,,https://cdn.sofifa.net/flags/ma.png
201924,https://sofifa.com/player/201924/yacine-qasmi/220002,Y. Qasmi,Yacine Qasmi,Forward,68,68,1200000.0,9000.0,30,1991-01-03,184,79,480.0,Rayo Vallecano,Spain Primera Division,1.0,RES,14.0,,2020-01-31,2022.0,129,Morocco,,,,Left,4,3,1,Medium/Low,Normal (170-185),No,2600000.0,,,59.0,68.0,48.0,64.0,30.0,71.0,42,70,63,56,64,62,43,45,42,67,53,63,63,69,52,73,69,57,80,59,66,41,75,48,67,65,12,28,35,16,14,13,16,7,,68,68,68,61,64,64,64,61,61+2,61+2,61+2,59+2,56+2,56+2,56+2,59+2,47+2,47+2,47+2,47+2,47+2,46+2,46+2,46+2,46+2,46+2,19+2,https://cdn.sofifa.net/players/201/924/22_120.png,https://cdn.sofifa.net/teams/480/60.png,https://cdn.sofifa.net/flags/es.png,,https://cdn.sofifa.net/flags/ma.png
206546,https://sofifa.com/player/206546/pablo-iniguez-de-heredia/220002,Pablo Iñiguez,Pablo Íñiguez de Heredia Larraz,Defender,68,71,1400000.0,11000.0,27,1994-01-20,184,73,483.0,Villarreal CF,Spain Primera Division,1.0,RES,41.0,,2021-06-30,2022.0,45,Spain,,,,Left,3,2,1,Medium/Medium,Lean (170-185),No,3000000.0,,,40.0,42.0,58.0,61.0,69.0,67.0,47,34,64,69,34,56,45,44,69,64,41,40,62,66,72,59,80,55,73,40,65,68,41,48,57,60,73,68,66,12,8,9,12,8,,52+2,52+2,52+2,52,52,52,52,52,55+2,55+2,55+2,54+2,60+2,60+2,60+2,54+2,61+2,67+2,67+2,67+2,61+2,61+2,68+2,68+2,68+2,61+2,16+2,https://cdn.sofifa.net/players/206/546/22_120.png,https://cdn.sofifa.net/teams/483/60.png,https://cdn.sofifa.net/flags/es.png,,https://cdn.sofifa.net/flags/es.png
209637,https://sofifa.com/player/209637/marco-modolo/220002,M. Modolo,Marco Modolo,Defender,68,68,775000.0,8000.0,32,1989-03-23,186,82,205.0,Venezia FC,Italian Serie A,1.0,SUB,13.0,,2015-08-24,2023.0,27,Italy,,,,Right,4,2,1,Medium/High,Normal (185+),No,1400000.0,,,67.0,45.0,49.0,50.0,66.0,80.0,40,42,76,62,41,40,22,26,58,55,61,71,72,60,50,61,80,76,87,41,66,59,40,42,38,62,65,68,65,8,5,7,6,15,,55+2,55+2,55+2,50,51,51,51,50,51+2,51+2,51+2,52+2,55+2,55+2,55+2,52+2,60+2,63+2,63+2,63+2,60+2,63+2,68,68,68,63+2,14+2,https://cdn.sofifa.net/players/209/637/22_120.png,https://cdn.sofifa.net/teams/205/60.png,https://cdn.sofifa.net/flags/it.png,,https://cdn.sofifa.net/flags/it.png
210381,https://sofifa.com/player/210381/charalampos-lykogiannis/220002,C. Lykogiannis,Charalampos Lykogiannis,Defender,68,68,1200000.0,11000.0,27,1993-10-22,190,87,1842.0,Cagliari,Italian Serie A,1.0,SUB,22.0,,2018-01-22,2022.0,22,Greece,,,,Left,3,2,1,High/Medium,Normal (185+),No,2000000.0,,Long Shot Taker (AI),65.0,68.0,67.0,66.0,65.0,66.0,66,62,52,71,55,69,71,73,68,72,70,61,44,65,51,80,59,63,73,74,56,66,63,58,58,64,62,70,67,9,7,10,14,12,,66+2,66+2,66+2,66,67,67,67,66,66+2,66+2,66+2,67+1,67+1,67+1,67+1,67+1,67+1,67+1,67+1,67+1,67+1,66+2,65+2,65+2,65+2,66+2,16+2,https://cdn.sofifa.net/players/210/381/22_120.png,https://cdn.sofifa.net/teams/1842/60.png,https://cdn.sofifa.net/flags/it.png,,https://cdn.sofifa.net/flags/gr.png
211394,https://sofifa.com/player/211394/paolo-farago/220002,P. Faragò,Paolo Pancrazio Faragò,Defender,68,68,1100000.0,12000.0,28,1993-02-12,187,80,1842.0,Cagliari,Italian Serie A,1.0,RES,55.0,,2017-01-19,2022.0,27,Italy,,,,Right,3,3,1,Medium/Medium,Normal (185+),No,1900000.0,,Early Crosser,60.0,57.0,69.0,67.0,65.0,66.0,73,60,51,72,37,70,59,40,70,70,63,58,50,66,52,65,58,66,66,49,66,65,69,69,46,68,70,65,62,7,7,13,6,9,,63+2,63+2,63+2,66,66,66,66,66,67+1,67+1,67+1,68,68,68,68,68,67+1,68,68,68,67+1,66+2,64+2,64+2,64+2,66+2,14+2,https://cdn.sofifa.net/players/211/394/22_120.png,https://cdn.sofifa.net/teams/1842/60.png,https://cdn.sofifa.net/flags/it.png,,https://cdn.sofifa.net/flags/it.png
219937,https://sofifa.com/player/219937/nils-korber/220002,N. Körber,Nils-Jonathan Körber,Goalkeeper,68,73,1500000.0,10000.0,24,1996-11-13,187,83,166.0,Hertha BSC,German 1. Bundesliga,1.0,RES,12.0,,2015-07-01,2022.0,21,Germany,,,,Right,3,1,1,Medium/Medium,Normal (185+),No,2700000.0,,Injury Prone,,,,,,,13,11,17,24,14,18,13,14,24,20,33,37,46,61,43,44,63,28,55,16,22,14,12,21,15,25,9,13,14,70,64,59,67,74,35.0,26+2,26+2,26+2,23,24,24,24,23,24+2,24+2,24+2,24+2,23+2,23+2,23+2,24+2,22+2,23+2,23+2,23+2,22+2,22+2,23+2,23+2,23+2,22+2,67+2,https://cdn.sofifa.net/players/219/937/22_120.png,https://cdn.sofifa.net/teams/166/60.png,https://cdn.sofifa.net/flags/de.png,,https://cdn.sofifa.net/flags/de.png
219952,https://sofifa.com/player/219952/liam-henderson/220002,L. Henderson,Liam Henderson,Midfielder,68,72,1700000.0,17000.0,25,1996-04-25,183,76,1746.0,Empoli,Italian Serie A,1.0,SUB,8.0,,2021-08-12,2026.0,42,Scotland,,,,Right,3,3,1,Medium/Medium,Normal (170-185),No,3200000.0,,Long Passer (AI),62.0,60.0,67.0,70.0,53.0,74.0,56,56,47,74,48,66,67,63,73,73,55,67,74,63,75,68,59,78,75,66,72,53,62,64,46,73,51,57,52,13,14,12,10,16,,63+2,63+2,63+2,65,65,65,65,65,67+2,67+2,67+2,66+2,68+2,68+2,68+2,66+2,62+2,65+2,65+2,65+2,62+2,60+2,59+2,59+2,59+2,60+2,19+2,https://cdn.sofifa.net/players/219/952/22_120.png,https://cdn.sofifa.net/teams/1746/60.png,https://cdn.sofifa.net/flags/it.png,,https://cdn.sofifa.net/flags/gb-sct.png
